RNA_RASMC_0H	RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H
Sass6	2.31984898667512	1.80101504870308	0.602860905933611	2.36151909788038	0.744251248069899
Sat1	164.125672971561	942.197441763747	2502.32693877134	843.425249594533	3419.66584329009
Sat2	3.04697690753778	2.57263553017995	1.39778489065472	4.32803043216024	0.642051478268023
Satb2	0.67274225957555	0.713972889679229	0.999661061499554	0.989218525677859	0.663382152022741
Sav1	31.2424263109476	26.4090862874689	18.5056603599141	30.6352845106674	23.9983839240338
Sbds	51.7964763900811	70.3437801239343	41.2504772167652	64.3389113126569	39.428741806036
Sbf1	21.136143085426	23.0897325261338	25.4813732454657	41.9001928298054	29.2775862588705
Sbf2	9.17551850500505	5.25715049067562	3.72058132017552	10.890284258755	4.82786245344563
Sbno1	17.1648557567998	16.901686019353	21.3620273825128	23.2171074471789	21.8719899161546
Sbno2	11.2084507888662	38.9117198565865	5.11610274440127	38.8711416202351	12.007838008867
Sbsn	0.81012555598936	7.01390642231341	1.27718253613805	1.03936900127049	1.97809201518884
Sc5d	68.0700302381204	77.8448728044649	39.0170253145719	113.342510432858	58.7970554521054
Scaf1	37.9549876640057	36.6519670705207	25.7786839181744	49.8772129523445	48.0006819213583
Scaf11	17.1753185910981	15.1868735384357	17.4111910903507	19.2883898372043	15.0574986193829
Scaf4	12.0533001076001	26.4150061026502	23.5078525996129	13.7941522825479	14.1437504333799
Scaf8	16.1120843628105	12.7725316414938	12.1821155565171	17.4295308301423	10.767879639998
Scamp1	23.1355707142016	23.5839334382829	19.3608037223808	28.9223775973765	14.9045388472473
Scamp2	25.004202350336	24.6804150069238	37.5695297433706	40.8116324932243	38.2198893923185
Scamp3	59.0698799045669	63.2364679139802	42.3882113568003	101.218681325085	74.6581532947954
Scamp4	33.8697775489265	35.381623349919	36.4507826271472	54.2226924788204	95.1013233081662
Scamp5	2.61227003899094	8.96164964639298	0.226078093837232	3.39683764984074	0.439726070604977
Scand1	116.041377145953	152.300561683412	120.568621752861	238.539844211885	235.594666507374
Scap	17.9826199127565	15.4700304007155	20.1361807277462	31.0203058569005	30.7706048822868
Scara3	12.6589760350633	16.3953701122942	8.92922353775394	38.4516055528704	9.25841397020285
Scara5	1.17437720020385	0.52349864144945	0.481418074873928	0.539505013175587	0.0948599283087783
Scarb1	14.3837598201386	18.4293289860486	12.5679619828883	28.1987864949338	29.2981041538075
Scarb2	44.288416888241	33.3356955820674	20.5324066270724	65.8481232843531	39.1560856447933
Scarf1	0.503330608449752	0.110981059544361	0.115185579279013	0.528278559235711	0.263993344677315
Scarf2	42.1124544582689	63.8686063462595	26.4605727721242	59.6371458383811	13.2639399611795
Scd1	50.2950392322503	39.9224437581361	24.9788035623328	106.268787324898	33.3102085806901
Scd2	377.897879507859	280.323453886498	153.020320425453	725.131729930699	352.838147240795
Scfd1	40.3191274550278	54.9974996281233	18.709059313555	63.5921435779829	20.9713941095334
Scfd2	4.90210976930497	3.46731062242776	1.63910541060346	7.14731590106308	3.43344161795422
Scg5	0.105220683226711	0.464781520226726	0.0982699610030926	0.105301120759433	0.129940568947908
Scgb1c1	0.214873023338107	0.10709755759706	0.294262710027784	0.106760071945062	0.534248995016
Schip1	15.6019310815603	46.9471998430802	24.0760724184804	29.8553369513815	8.96459752018596
Sclt1	8.35532873948163	8.416459788192	5.92011483082306	7.94788690718814	7.1556568496473
Scly	4.81355910959487	8.51704883906553	6.41794897101028	9.12697623591684	7.11270989905332
Scmh1	11.6135870380591	13.0906620980958	5.67856412940456	23.1257984045491	5.55008433460938
Scn1b	1.5786420401575	4.27268446201788	4.06176537569873	19.3461460745385	5.78827978026733
Scn2a	2.47860258048424	1.73473957040029	0.498698261544933	2.64305360666738	0.280415659757636
Scnm1	12.3953682301418	12.182155038488	7.9309545201439	18.6827043359902	17.7089454619694
Scnn1a	0.337100907300518	1.33292052909074	0.88196209820849	1.17846424733013	0.242586619682915
Sco1	7.20111619745507	8.04886524277685	7.65655362384308	8.36096582543591	8.00252576129509
Scoc	48.0552247287792	34.5232755484172	40.2276214073129	48.5322381146341	36.0052377371006
Scp2	43.1690788311853	35.0491900101181	33.3613828229623	59.3617160827633	27.1110111883906
Scpep1	186.949286622857	174.834225126791	172.767877609369	299.327425527261	160.945794756885
Scrg1	1.63720466909	0.368957212607375	0.0888216386887838	2.21470039012168	0.0863075659580836
Scrib	20.3349653664701	21.854418803957	23.5544932026476	29.0732804892482	17.9876808260064
Scrn1	37.8427020674403	41.1457212787453	13.0193178566393	47.4162417921237	12.4416026268888
Scrn2	10.5361877994205	8.36292952835475	2.78980456668091	16.8086382034799	3.5385121972296
Scrn3	8.69862321694275	3.72110349939761	2.34347019026549	5.70747978177942	7.79518708022866
Sctr	0.0980068697000464	0.103569474875086	0.0921051237307729	0.880879151065047	0.0895495144559121
Scube3	23.6111774487117	38.3532285740447	10.3420184777534	8.1208599842649	0.497257580800004
Scx	2.42266771155312	2.15410592773757	1.18626090436064	2.75801129403782	0.850053853470559
Scyl1	47.8012762731327	56.6198181169838	50.324012605575	84.1806321445921	63.1029494212897
Scyl2	11.3495172227942	15.1685134703256	14.7474782458618	16.675648841863	10.9058797990813
Scyl3	4.56965596543321	4.09911460075725	3.87260201183636	7.31589462973795	5.68487521436875
Sdad1	10.8880855459152	16.8932013903711	14.6235775975651	14.4924322461538	21.3812968958077
Sdc1	53.3913555578044	82.292896498556	131.879763303514	51.5127229343229	70.3266943563179
Sdc2	144.612809907248	149.266328348995	117.697494814003	202.587685123573	79.9776427281675
Sdc3	38.3372305038216	36.1558498703499	18.4671364959644	56.3595073426438	7.56666817492332
Sdc4	78.5386519104856	550.079663797013	751.741613143541	92.6623473511347	161.177615820208
Sdcbp	127.938947703099	182.795530991215	231.619490592543	277.222001855055	358.827114272763
Sdcbp2	0.518404593683649	5.05583347875628	3.84936303995893	0.382794827826109	2.94751629425134
Sdccag3	34.7077635775673	61.9547479657085	43.1259019353084	57.6980049448855	65.9584973868188
Sdccag8	4.65333627249758	3.16793152100563	1.16649616759277	9.12208625321071	6.02935727139028
Sde2	14.2864884809262	22.7524108911329	13.6673782383361	17.8794216086025	13.2421268685806
Sdf2	67.0490487720351	73.2041144467051	72.4665237838668	113.635904427777	102.354985795284
Sdf2l1	18.2033439293673	21.182967643078	22.0513825672873	41.6506606674804	30.9805894378602
Sdf4	106.233699761593	116.459140736978	83.8982050222119	172.403632442147	64.0309509298309
Sdha	63.6214706525488	48.6590557227991	26.0701705147248	85.7975223604415	43.8490385872399
Sdhaf2	28.1815378567129	21.1059924409981	22.102468981035	46.1566203116473	44.0840581078991
Sdhaf3	11.0756204644441	11.4376779226771	7.7649587362225	10.4210335883822	15.8971380527666
Sdhb	95.8916276965599	92.9563961759521	69.7425688667906	139.889910110827	95.930374199361
Sdhc	212.529301528672	197.194136145511	138.945002844507	212.860802625656	148.399430201824
Sdhd	49.3721259936967	43.5890379273228	37.3332208547497	48.1577506502379	39.0218419789354
Sdk2	2.95054098258515	4.68964729029536	5.1603600947769	10.7764357187097	3.82931298190291
Sdpr	59.0789944093696	14.5984160585761	8.05331870382905	50.3881052340266	5.14548445479781
Sdr39u1	13.2894578174903	7.81477464764948	7.27737211351122	16.6872150751483	11.0167043608842
Sds	1.68546117763644	0.509372373472274	1.50713683395491	1.45623643183059	1.10499229994151
Sdsl	0.705049460949029	0.62800104929348	0.953194470426788	2.42200278570922	0.278291036963824
Sec11a	168.783776545096	213.854646381755	152.425829873088	218.807767767424	143.336261364044
Sec11c	36.5863644381101	34.9935613083398	33.4844742397069	167.088317774571	54.7841174392922
Sec13	82.2642384949712	121.105051008797	61.7918946427149	153.214276695135	65.7933813225067
Sec14l1	20.1167789682818	19.1368710575528	24.8499638612463	39.8781840869717	20.5755436826067
Sec14l2	2.13179355130773	0.671891282144821	0.34795268029226	7.65232107095651	2.57788347286106
Sec16a	21.6038280847342	32.6838263525953	28.4855720559724	32.6106036870382	20.8079929184255
Sec16b	2.93362146033186	1.90455627292484	0.666617767163027	2.80932035840163	0.182191842724943
Sec22a	14.5424124239715	13.1425978904851	12.2816354689486	16.5240849027044	9.80137083111427
Sec22b	64.3836602378462	85.9446464049725	57.0674469872787	81.0027264810178	44.1260519933716
Sec23a	43.8133603489805	54.621273505014	40.6332746538512	58.2810954779105	20.0123105302914
Sec23b	25.3362372477238	55.921422436834	28.6154223897956	34.2818660202887	22.9735330200222
Sec23ip	30.6076105069186	37.7155242454503	31.629832691366	36.3675224558715	32.4656604794945
Sec24a	10.9620531228675	37.7799450358472	18.0466726984434	12.7194666743755	9.15972531218596
Sec24b	17.3276529731211	22.9086189606968	17.1399680056345	21.9800797997729	14.6552557350476
Sec24c	33.4386490741673	31.4067046393688	25.9136859729151	48.72426213302	37.7266799566651
Sec24d	55.9548396820792	80.809005340306	38.8971676107353	74.1697173963209	27.3867977478146
Sec31a	80.6124411872599	97.6989026607449	62.4980962278543	124.073254642407	52.5278222509157
Sec61a1	120.51784421439	214.368536573131	132.497978079258	192.572583010004	117.104707887648
Sec61a2	21.110685812792	31.5265804228032	29.6619784256385	39.4858810553187	28.2740093910093
Sec61b	347.966224071912	460.794042025254	383.157457279426	756.686706216617	361.469062605335
Sec61g	230.860148707707	307.26747863005	313.763144676504	431.920669110804	264.334329260295
Sec62	62.3356702551815	74.8565131706039	50.5544425568643	97.0992176821458	63.6288617899976
Sec63	28.8016889089505	39.1538886892679	29.1572688001144	46.3327897465494	26.7155594412977
Secisbp2	8.45338691619983	6.85893836200899	6.0331736127144	12.3915339478293	16.8455119815234
Secisbp2l	18.8408092503783	21.9504105046474	25.8735619462997	26.5777904227019	19.9051366095704
Sectm1b	0.0984873353706062	6.15337330775773	0.695778011475174	0.182587785150683	0.0873761488099241
Sel1l	36.7083426049393	37.8066353489703	41.3590877904977	53.4467456602562	55.0820688414071
Seli	11.3235914873241	17.0421030267046	11.4387522878449	17.6060161233596	17.3561276782155
Selk	90.053799017737	102.606533390606	76.7012794317887	112.58309974362	80.2054316083006
Selm	145.054489262859	225.416924693518	104.008149165422	453.328020812609	186.174821945174
Selo	24.7578150072483	15.2043510720474	9.89171897192593	32.0018522021463	20.3236006247973
Selt	55.2040946038102	56.9001031267319	57.1481994961053	79.6742780723758	56.6736459769539
Sema3a	0.20932662622632	0.323426432482725	0.416023901058902	0.421679720345385	0.146398986511268
Sema3b	13.9173465218621	9.97035479310003	7.95019432027892	13.3714366852978	1.14708171094223
Sema3c	58.1537726379413	62.2523379638541	39.4473375787037	39.2427752909861	31.3496822214801
Sema3d	27.0110162357779	20.0981572395657	6.41702133612544	34.4092001594233	5.12412000462479
Sema3e	2.6745433536547	2.64725219433585	1.17205291194985	9.69275441501487	2.39750356279113
Sema3f	56.388530145588	47.3621307569109	49.8442279465034	95.3885581091643	41.8149994324914
Sema4a	2.77610571039777	0.417909412710471	0.482708779905206	4.46231755220742	1.02386878479534
Sema4b	4.49006555271083	19.2635978792323	16.1000495194344	11.9848605150513	6.45304685195664
Sema4c	6.34766547560144	2.67045567550056	3.42752114839077	10.0572219565188	4.46397000930166
Sema4f	0.480713436345726	0.787280375064096	0.309882800146805	0.615913127848724	0.230737049857513
Sema4g	8.45166733533125	5.27552305047707	2.82677201275164	8.82249230272609	1.17445817856298
Sema5a	0.612351738013487	0.358106532981813	0.746468322035168	2.68456415903627	0.653890232580578
Sema5b	0.112943660384337	3.00091126455654	0.316658498607665	0.403968133102379	0.101996060468425
Sema6c	0.350825069198274	0.180391888895845	1.03264288628439	0.831675519656427	0.981216266801687
Sema7a	8.33826204230198	202.451276366081	166.330756896194	21.9729457300524	15.6228097759504
Senp2	14.8849135120588	22.7235610944582	23.8044230638429	18.9391663060668	20.8144535623194
Senp3	36.618418379109	38.7945297170539	24.9400379306349	53.8851535401055	37.5030486108385
Senp6	26.9293256262042	32.6351297878757	23.0969081410784	27.4551381805396	21.6360091563664
Senp7	2.87586308964136	1.45029716528832	0.849768728168582	5.14920327372985	1.26062381610443
Senp8	5.99403112791545	2.00043011485766	1.45511897523378	7.37836870055607	3.72850241929386
Sep15	275.269101238805	297.278753253548	261.287376544255	540.397854042361	243.683653618077
Sephs1	10.1309075634368	8.79739806527765	2.76464361866048	9.95108832697682	5.16660522595903
Sephs2	10.9755256788847	6.1176214434062	4.58387145281407	18.9445105327079	16.3488426529266
Sepp1	17.1731490111207	14.0493029095993	11.6959850524934	8.93730211175367	0.753509106837725
Sepsecs	5.95364322907847	3.56406217812973	3.43680043021606	4.15872586244003	3.93176476906889
Sept1	0.315269074185587	0.199808696150869	0.4389951776851	0.157659911664118	0.126971990597058
Sept10	44.1955336992135	32.2329725882906	27.374532623653	35.9564821251838	17.0898143081356
Sept11	143.519590724268	221.901833740774	247.09517514634	110.668762052121	97.9050133968903
Sept2	253.290804694047	248.381191424774	184.744141443809	320.941692939539	163.811276436762
Sept4	14.9599511196667	10.763160345496	4.40845755471433	11.1291452806244	0.86991247090275
Sept5	36.7443584028203	55.0371530071396	29.6545497534702	43.1251389530685	13.9775166723684
Sept6	2.01223384568564	1.03136759520881	3.66131797575068	5.10601291906663	1.55277672955215
Sept7	86.2090621545016	73.3934683002735	45.3455228658216	56.9809750520501	27.7580622912634
Sept8	93.9213489547903	78.8790792957107	38.8793727870819	86.4582385282086	29.6609641655212
Sept9	37.2794503626532	48.2014498563875	23.7904039788782	84.8480379901422	46.8044308996078
Serbp1	241.256691003086	304.108158291662	256.31461724369	302.110455683917	365.090640237333
Serf2	226.770322390973	290.254835574372	237.980580542461	314.819089273844	129.699866937187
Serhl2	16.8626086559849	19.5650212931918	17.5215159739431	21.5196461905398	20.8609068737568
Serinc1	129.980633202261	104.053127419619	108.83237553995	166.579436447801	137.728715972676
Serinc2	1.49365402311018	2.75514478803043	1.44228467877609	13.7058434590817	1.43770227608476
Serinc3	230.851307174903	252.394092854756	233.432650750538	363.737524425824	189.500141429955
Serinc4	22.2208547484771	25.2906980236519	17.7519973166599	20.8998808878649	8.85670695279676
Serinc5	5.56265304315579	4.44685391071535	11.9004163650258	13.286660804631	14.178015619338
Serp1	92.6869415136763	133.33219637245	103.889855652069	116.547408818962	70.2469888822501
Serp2	2.38911330444701	0.675022176479006	1.15313373816663	2.06897709349878	1.32597112762844
Serpinb1a	0.220935747407378	3.98234390817608	0.373154038092485	1.97907898461702	0.26842422182588
Serpinb2	0.477308842576373	8.80076020267663	57.7440417531748	1.14402498569149	26.0932704785591
Serpinb6	129.871183199183	126.513494702075	118.617053623924	198.003307647426	170.383353040392
Serpinb6b	6.14532674640496	4.40889072423354	1.26979754458514	3.65079561848293	0.571339888694583
Serpinb8	0.872849834059046	0.279821299835408	0.111285442926564	1.24341756471543	0.140613395466033
Serpinb9	70.9432730445102	94.0315737402807	14.7443831757361	87.6679275744581	15.4505616506636
Serpine1	92.3847451180248	2620.87625716101	1069.5294172949	138.284019275324	222.719654349232
Serpine2	17.6327126532442	23.913199826997	17.3703710550429	114.617651362684	36.8141871986675
Serpinf1	104.69496677649	115.695768823797	95.3081498462829	150.441229650976	20.5492810085172
Serpinh1	993.62576794648	1349.44218282357	1105.18667892782	1267.28433617039	626.36489112706
Serpini1	0.869863497614806	2.13060918139322	3.21285085471156	4.89533039655677	8.5351481600734
Sert1	0.689183031213062	1.8201405555284	1.3797818505645	1.05222273828967	0.306541667624421
Sertad1	28.3260839626294	125.130642536608	157.048156224387	51.8768043571931	88.6009025091054
Sertad2	13.4657271278092	69.1362860046923	55.6313714082909	31.5098957970413	32.9320225155158
Sertad3	3.37539779254354	4.42051208765926	6.02113266694352	13.8485715096047	12.6390616903426
Sertad4	6.3797369675514	2.66984080027256	0.510556696897211	7.17463043777173	0.357169967962915
Sesn1	5.85308855356408	1.48279948681181	5.83983299085629	8.02331177453971	4.78719481747457
Sesn2	23.8525194346783	50.0374263687146	42.6811892073405	38.5772255674988	34.5987959313205
Sesn3	10.1800703581603	8.00495522361244	17.5279321502431	67.776694081453	18.7701242863932
Sestd1	15.269243691706	13.7323552131742	13.3489650320065	33.6180007816189	25.1608547240413
Set	9.03721005766391	11.57720682935	6.467856944594	13.5990710767517	12.2467558210267
Setd2	16.6110428097071	14.6299149114857	15.1768771465472	16.9779000439874	12.9310686260653
Setd4	13.1006248173049	12.9035971929877	7.98158110947134	18.2740186231508	18.2944451041153
Setd5	20.1355318178911	26.0943235706612	11.1288727466359	21.8138462629033	11.7842893614484
Setd6	4.84995608944055	3.73624589946998	4.13645718309053	9.39589034057764	10.8978336123805
Setd7	10.9517634506991	4.22098264348671	3.16560257548221	19.4766605240116	9.14498897713071
Setd8	88.1563451566547	132.41585215698	73.1841967397194	105.137222874158	74.242045752823
Setdb1	13.2476649600983	9.98038989627632	6.48776149102446	15.6631063014673	10.4811900016327
Setl1	0.446364988681689	0.640901576161425	0.093572218632588	0.288326286149389	0.437973912173077
Setmar	3.48037854854737	0.473760849132004	1.65771610880679	4.06097465209552	3.22792467167166
Sf1	67.0027499347886	144.609670677071	154.318478928926	74.2097296631637	89.3579954441831
Sf3a1	18.1334446677037	21.5664081190582	22.6339265908467	19.5111336686928	27.9645813097491
Sf3a2	39.8170390155433	89.4640487044862	56.6536595913787	43.8297628955271	37.5959290643825
Sf3a3	45.3756636843724	49.9132710587888	29.4760662326561	41.7562549650868	30.2064263769813
Sf3b1	104.344655655791	116.421042543268	82.5197041975364	113.535680827772	93.4798616083968
Sf3b2	77.7360887567274	71.4869697193861	34.967897902034	103.909303316746	63.8731141653534
Sf3b3	38.4637601609592	39.9429479741707	20.8331753330859	43.3699921205664	33.3245763820955
Sf3b4	58.6967638058456	105.440508563719	60.0284390811778	84.8786016259224	64.7832376421254
Sf3b5	100.818089917218	113.204372468384	97.1098672520021	138.123977963878	114.552541639793
Sf3b6	53.3351352999864	50.8714715973747	29.2607212272322	70.4149011995626	44.8057513388279
Sfi1	5.03430997212723	2.44404054423768	1.94270006901803	7.77366790262204	3.09348096382136
Sfmbt1	4.90862179524463	3.69699705550576	3.30111518489556	6.86789727759399	3.48159280665568
Sfmbt2	1.7509346173887	2.01596276769451	0.905300956736242	2.4403941778864	1.15249971770482
Sfpq	84.8121099483754	166.248808399573	158.439520141856	80.5258528550919	52.589974373029
Sfr1	98.4146468650601	80.5048194956443	60.2817726772287	107.855925726782	47.8432649143026
Sfrp1	1.61202676969348	1.90788103221085	1.19377928132373	1.45397020791247	0.315498321094009
Sfrp2	6.71275023080283	4.22507480774386	0.785538404226987	52.5375081967602	0.257145440451531
Sfrp4	0.872281537731107	2.44106099071412	1.00039142471138	20.9854458496653	24.5807123804427
Sfswap	14.8272546293691	21.0012596101216	14.4638492138157	15.0990888251299	11.3247800333507
Sft2d1	52.0016910432407	64.7465312195779	55.5876592968974	81.4726037127815	58.5590975254618
Sft2d2	22.6457688141263	21.5664312191416	13.6973416094165	22.6626808003149	9.8187691350301
Sft2d3	5.45820730096804	2.93955399814714	2.56349760161594	5.20488340723552	3.86921156230851
Sftpc	0.0980219717445924	0.15046460606537	0.177095489267573	0.74707542176266	0.181171101066973
Sfxn1	32.9272876267542	49.6217726770183	22.7270955051997	75.5317200928216	86.6288648589875
Sfxn2	2.82206678360453	1.14008741510808	1.17024330336771	1.7793267198853	1.47026864408896
Sfxn3	67.7724258143688	58.8351698298618	33.7471799803685	72.1864133124694	40.3820513113551
Sfxn4	3.13043653679326	2.33780774285525	0.801882773909909	4.65521671566304	1.88044208024345
Sfxn5	0.943357469268571	0.966343841577009	1.13160681724902	3.42551314389998	1.63271447829468
Sgca	0.896778017374396	2.29538447361629	1.01426071342639	11.2844713525593	0.44879608004356
Sgcb	33.1571910276026	25.2737059515555	35.7673371591163	45.0498718066704	26.2389164822931
Sgce	68.7183453438115	74.5763672903515	38.3670686909021	93.9569732097238	12.9604684971168
Sgcg	4.92527624929055	6.10975918781737	2.78994004043743	5.04474534164789	0.124029577355657
Sgk1	3.92103974406318	135.44980501034	71.0108519094246	13.1133991151475	16.9638395275154
Sgms1	9.230312597552	6.30903547997601	7.10726182120461	7.42438508295874	6.31913587802287
Sgms2	9.23183433794065	39.6614624134766	53.1766318092728	18.8925015058871	34.5856620569326
Sgol2	8.96645544595819	2.6330261944611	1.60464608880498	1.69113570237899	0.341606552477036
Sgpl1	25.6522605825026	40.8094034544377	41.0011298677376	53.6277561097698	32.9568597293633
Sgsm2	9.90699776747317	11.5256653403735	8.47427090725537	16.9785229410534	7.8383152181684
Sgsm3	4.93113421710706	3.27338490777905	4.2039706105949	9.22635493087174	11.1661441889115
Sgta	53.9510476599446	61.935295355728	41.6400364445588	110.884057442283	78.18514752341
Sgtb	2.31461734308706	3.12271576298459	3.72004399566396	3.15120434867304	2.39734638333632
Sh2b1	23.687651632994	24.2586532146849	20.0478040931908	27.6203985230053	21.4387289328648
Sh2b2	2.05521619416943	1.65036711977532	5.642593196638	4.50883868175876	4.41648295350669
Sh2b3	12.1765888321044	48.1771600011394	37.3849118193417	40.8889567945879	51.0115369495387
Sh2d3c	2.14625846670303	0.881255167531702	0.121381040535411	0.985963136453129	0.165415348640406
Sh2d4a	22.9139759473788	7.82219740474625	4.85428563484414	9.76698401893314	4.54946204913872
Sh3bgr	0.707761135659411	0.256187176484248	0.207080713334208	0.10895656552462	0.0945659919961703
Sh3bgrl	131.299892348638	104.319711947304	95.2334017691563	134.427608267987	57.366824024551
Sh3bgrl2	0.488716730970369	0.36201604578459	0.632796722783708	2.42261777572801	1.38985362926691
Sh3bgrl3	114.601759411598	147.315886987214	90.8395926021304	278.241918585374	82.2580412088549
Sh3bp1	8.85819029874745	15.075055748032	6.49498916108671	15.9229219140607	2.6171959891285
Sh3bp2	4.69849098110131	12.5215136891666	3.17801385979091	7.72107719394042	3.59197459916278
Sh3bp4	26.9039543795445	12.750137247692	10.1496297248166	17.5409235695364	6.8918530976067
Sh3bp5	41.0557642338901	58.3718574268061	15.5989154722608	66.4131185002257	16.3883830051057
Sh3bp5l	16.2514869580349	20.7997995561847	13.6507271914581	26.5445196676674	10.2303796832309
Sh3d21	2.80421623860261	1.12057008178567	1.87717980016167	8.31076377130088	1.63413612408277
Sh3gl1	121.604230843928	117.276061144935	82.6169166201007	122.677454250046	66.2727483394309
Sh3glb1	88.036239015011	112.858264418965	104.296217729922	170.425005523356	102.903338622309
Sh3glb2	24.8837462142347	20.0920890744137	20.516013440353	69.1379268083489	29.8437161175273
Sh3kbp1	0.467410805202723	0.307884439475244	0.813843699264977	1.06071937887027	0.744638594591661
Sh3pxd2a	28.297393652778	39.9485522379903	19.5838682278149	36.7095741170399	10.8737404618594
Sh3rf1	5.94961305717202	5.55614160255564	5.50039002197995	10.8964370212676	8.34257531692142
Sh3tc1	0.307212246581982	0.159099393576598	0.140311461398615	1.2040269635189	0.0873338802239124
Sh3yl1	1.71089954576507	0.960573847188506	0.998586332950951	2.58865164353348	0.810199104084419
Sharpin	24.1371936642832	17.1882434976035	12.6067300346886	47.4698222897663	26.3765870550339
Shbg	0.483087754736778	0.587884893712719	1.16765286729626	0.351867197956319	1.32151357901319
Shc1	65.3756756237398	71.8757925705685	34.6113421019521	178.774060084141	48.1542655892058
Shc2	5.95161593580386	8.78832180730329	4.67134818618883	24.4638279922011	16.3734889361777
Shc3	0.330004086918629	0.156041767996199	0.0920706950766613	0.689543725638756	0.0996462847661714
Shc4	0.173749945985609	0.349192202183993	0.507590037908683	1.11662410110013	0.883789039288051
Shcbp1l	0.098570052662641	0.881044655495803	0.0931992706446487	0.0981973955106714	0.0912946469613147
Shfm1	130.219001284983	174.630505609054	97.183194906955	225.985799208165	133.040009256873
Shisa2	0.105675542307058	0.112182603919081	0.739687200266763	0.112531607144102	0.231123633036692
Shisa4	187.121607866376	257.688211983785	202.827228935432	313.68539230445	126.770361041904
Shisa5	56.8333966465749	85.7998544185845	52.1349579572263	121.081469230495	60.0935256702756
Shkbp1	10.1308759636865	15.6621658428754	6.31306670005755	21.4938327534497	8.60225862028598
Shmt1	21.393557037416	22.4347679548744	12.8244608142921	9.08359016378943	6.84082152677378
Shmt2	68.7567425743455	111.474377860839	51.3378561819055	95.9432736147405	100.563913831089
Shoc2	18.338826729847	27.8411372854993	26.7182847813892	23.1371086838336	14.3082540283888
Shox2	1.58519484310854	1.33104628453312	1.10367644642142	4.58566505260972	0.965581132046141
Shpk	1.14243806769634	2.27620500348636	2.85084889207292	4.18741589399034	3.5621407757803
Shprh	7.26280678714761	5.68785168288869	4.09252053541801	5.87471164506951	5.42106389491333
Shq1	1.72990650146953	0.63445090732835	1.69959544366912	1.46953865209018	3.85989442713748
Shroom3	3.72635135302452	3.28090490357392	0.703600439021395	2.15305420634826	0.637431268035407
Shroom4	1.90709014288361	1.98669144407465	1.12981401956178	3.27817266384199	2.2775711617701
Siae	4.01422205008041	3.38842537422849	1.70051392239147	3.28255344438012	0.710124706258896
Siah1	11.1099663770676	9.5111114780244	5.24672514854701	9.92316235857985	6.16402783336412
Siah2	5.62972193147189	23.2230307821754	25.7629393168969	7.73301521600261	5.11736156059892
Siah3	0.0976006770675173	0.102922161423508	0.090705848895939	1.74386735430455	0.0881752069363661
Sidt2	39.7295945794123	35.6494579403128	32.3124363161115	36.3736625890886	32.5635616599514
Siglec15	0.164539707967654	0.324925786917513	0.0913963390620791	2.19904065645862	0.174616477384339
Sigmar1	119.226663124717	145.621197790219	118.539055177023	178.55481912891	155.083789495873
Sik1	0.665604600729532	3.82304105065288	6.13703732944986	0.240298974990562	0.416751780730272
Sik3	8.15966037693591	12.9333413569853	6.58468203166176	12.1002596306949	6.28416361586017
Sike1	16.3328057018846	15.0854819934703	12.9656669735661	22.3469948540152	21.9261768976965
Sil1	21.8822356641806	21.5386971181972	21.9364292916759	31.8366852329426	40.4058750413603
Sin3a	14.0285006075769	7.16125855478649	10.2872327937319	18.1657002602206	15.4984070276561
Sin3b	83.8312746060199	108.736601009174	96.7540110884287	123.512482593495	84.8186261168963
Sipa1	13.329656999421	23.7474195391027	25.6118060901209	30.1602149466701	18.5872386349837
Sipa1l1	7.86407530826058	3.65764089495908	4.12200949766485	11.6137914871715	5.91300234829344
Sipa1l2	12.2607403651839	18.9159541689356	26.3137758925887	17.564141461965	9.51223229091635
Sipa1l3	3.23106360895766	2.85996399967248	4.39649423894975	8.35662618434709	7.17691692260149
Sirpa	1.07898004239706	1.08041239070354	0.511607675476741	1.41107451631657	0.576610897799151
Sirt2	39.6948276984098	45.6344949952291	33.0289044875873	63.2024976362405	45.6796756027213
Sirt3	9.1943538244462	9.35539279664681	4.84073434157425	14.1656975842768	9.1813292063624
Sirt4	1.61181836284418	0.452928005884187	0.400630814190875	1.30548315702196	1.28027212853714
Sirt5	45.458312182956	39.5105340886074	11.5428937835841	62.9689739515178	26.6227878999413
Sirt6	19.231647285966	21.6014080109356	8.68326554953718	33.6883322605758	16.1348576608529
Sirt7	10.4910381972697	10.5581679338027	15.0916824979753	20.3481865705762	31.5047754368076
Sit1	0.0977405104000078	0.957047730093115	0.0925160374668709	0.0962888622425166	0.0908142987526536
Siva1	15.0056942212788	12.2955109226675	21.8447608100156	10.2258738656093	10.0933310090208
Six1	6.85102793885941	13.2557466755244	11.9582924352778	21.7295106686347	16.2299146474625
Six2	4.12740586366724	4.44897086543349	4.25334610465809	1.52480640002814	1.45780886027431
Six3	0.285122757129264	0.204320018432642	0.131323518036311	1.02833258036839	0.192645749288563
Six4	1.61016885951563	2.29066371737855	1.76796634473689	4.7940669383298	1.73252932428983
Ska1	14.0457249462945	6.74856866676746	5.12299645111964	2.75581936050501	0.604889553766918
Ska2	11.9185836141438	6.27416820442927	3.13178362245814	7.12430193234509	6.03288920427287
