RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
St14	1.82831531423421	4.34492138073781	1.24881517101525	0.106031605187067
St3gal1	12.5635227355439	13.976619608497	0.153774428142831	0.794603409840713
St3gal2	28.194885745895	51.088539638502	0.857566200282158	0.0176245315165646
St3gal3	8.98896030650585	20.2364350269608	1.17072899499113	0.0119451340336926
St3gal4	31.2643634398088	56.1133486951896	0.843824868116546	0.0116792708828209
St3gal5	11.0714093571047	25.1946580649036	1.18627899202483	0.00293707472013174
St5	12.5975685547865	30.8350107931179	1.29142404395959	0.00499657651142297
St6gal1	17.4029207819591	20.647026129638	0.246604541678951	0.221332281319541
St6galnac2	1.49830986592059	0.913361050709331	-0.714078844878479	0.574627262501673
St6galnac3	2.5750236005679	0.833294853580355	-1.62768667975397	0.217151425980066
St6galnac6	9.41430585131834	24.9592750485908	1.40664940211765	0.0727653435624472
St7l	9.67056636328622	10.1572526863658	0.0708379478656917	0.692084820164537
St8sia2	11.9632262386567	1.00418188340726	-3.5745139999068	0.0662249214691212
St8sia4	0.357825491567299	2.94285640237844	3.03988907315081	0.0200382654194653
St8sia6	1.86897423154532	0.343451570609617	-2.44406809100802	0.33010429518611
Stac2	2.47393287785138	0.796887941695727	-1.63435758603662	0.416498716794619
Stac3	1.28744122729848	0.1893447555553	-2.76541920631744	0.268752647141964
Stag1	4.52508975956436	9.96906256112101	1.13951143770967	0.00108244440964077
Stag2	13.8287667907765	19.8306874584463	0.520062184595292	0.0848296976618946
Stam	83.1748886707769	44.3494229597689	-0.907232696646869	0.0136416071996393
Stam2	15.5391955274754	27.5223668927148	0.824692728952937	0.0270742321788205
Stambp	7.75260943321859	14.5918271868986	0.912406657981645	0.104389474981194
Stambpl1	15.2218939678747	28.8180047432683	0.920822576070912	0.00954731479581947
Stap2	4.13253748183901	0.240358821206957	-4.10376624802716	0.172966873660912
Star	0.634677924333631	0.436608239905972	-0.539685305091397	0.648923063556312
Stard10	4.45256946540333	14.465186201004	1.69987486988758	0.000782972894065298
Stard13	41.6090706222866	15.9057921893272	-1.38734583757685	0.0271981939157224
Stard3	24.1696744004282	45.286701598178	0.905889428176785	0.0126733120966556
Stard3nl	34.738803093488	63.8686710472074	0.87856038419028	0.0412458103560948
Stard4	10.3085099757556	9.82431507921702	-0.0694070803608562	0.882519930370025
Stard5	7.94091008189216	9.10168433619352	0.196829192319947	0.451147816177418
Stard6	2.65050587001676	2.67803055991386	0.0149046881189196	0.976385174022554
Stard7	14.1658845870543	29.9852882380679	1.08183414753529	0.0142657002758318
Stard8	0.419365244752711	0.962287637159283	1.19826089225166	0.328490171824995
Stat1	34.6434504621439	34.8038719249789	0.00666518600233045	0.959043733716699
Stat2	41.2442914276854	21.3206029240054	-0.951946214949163	0.034031120597844
Stat3	108.656476236123	87.2380998779109	-0.316743913550077	0.221000917068146
Stat5a	2.36128777543906	7.14358407221529	1.59707420671673	0.00154994040771241
Stat5b	8.9140307277559	13.5822357246136	0.607571136927778	0.137622450590767
Stat6	54.9472448747109	81.4611102216956	0.56806433234805	0.0282749977733756
Stau1	54.4525962158077	46.7143149785424	-0.221136123724577	0.275683610414123
Stau2	13.0577551663178	13.7948133714347	0.0792190425438231	0.771349566364862
Stbd1	13.3188713799039	7.00877485316514	-0.926237650272438	0.00193270652562861
Stc1	1.85704399144295	2.77056655430434	0.577173032125344	0.190085999425172
Steap1	1.36208047707188	1.0083911062366	-0.433756646818501	0.653436122618983
Steap2	2.75903885097562	3.11319543083843	0.174230372909207	0.252453695174425
Steap3	9.47922478546996	42.3280826441673	2.15877415475146	0.0122326221944981
Stim1	5.96207244515496	8.81454432047941	0.564072083819866	0.1238951146152
Stim2	10.788317066149	17.7395609735377	0.717500477845412	0.0523312269120607
Stip1	136.622853652194	172.629696855095	0.337481836108426	0.0544555369356373
Stk10	14.901895215059	20.2647815896909	0.443478802811839	0.0347217447599232
Stk11	28.7235378110066	31.6356850366263	0.139319382714949	0.288456269480871
Stk11ip	4.30399639262087	8.10291799439139	0.912764671136571	0.0355865101306995
Stk16	21.7960834211839	36.523810539461	0.744768372222366	0.0142809124717661
Stk17b	11.6746271357171	32.035078319873	1.45627604375906	0.00819626123293362
Stk19	9.62605744614224	10.4576591305755	0.119543013019435	0.860279555877296
Stk24	42.4627875887092	47.0376829939298	0.147617912807883	0.43668783663575
Stk25	66.9533311203084	93.4785670659117	0.481479783647936	0.0515355702733059
Stk26	1.25885913974583	0.449373822743946	-1.48612887034445	0.550925376848576
Stk3	21.3152844337235	24.8852077072727	0.223400121759958	0.404222404033943
Stk32c	0.570393212341985	0.248775284821296	-1.19711364928588	0.366691219819212
Stk35	2.96792414596064	4.32961327253412	0.544783946939663	0.249229982713854
Stk36	0.544331343663801	2.72639393922906	2.32443701679964	0.0137584057398501
Stk38	18.0430976946122	41.7565189030414	1.2105543982235	0.00403434557648666
Stk38l	83.7568898379424	58.4489828037333	-0.519029953826657	0.185195554513271
Stk39	5.19945451246984	10.4418831959997	1.00594974612183	0.0747621473807291
Stk4	4.28301849422787	6.53247075819977	0.609000854661742	0.00458511473514136
Stk40	42.0584692012907	16.3309058371404	-1.36479152533254	0.0140790340459936
Stmn1	171.785651874056	117.087648325614	-0.553020649923752	0.0341997199969716
Stmn4	0.661978823343322	0.155123430439669	-2.09336845301485	0.449833374131598
Stom	37.4280708269354	18.3599791300925	-1.0275562697977	0.000131966430196339
Stoml1	4.21853046722896	13.0791442470922	1.6324557239825	0.0412976150476536
Stoml2	66.8135605032829	85.622067981503	0.357841738254223	0.0757774582160154
Ston1	4.31558302905189	17.7591337637545	2.04093382944515	0.00194775372735054
Ston2	0.10574190002876	0.705863466647453	2.73884199849088	0.31896155173669
Strada	13.2125652151903	20.6502988014532	0.644252064461782	0.0610083749959571
Stradb	3.85291618006721	8.65751273010967	1.16800180317489	0.000331593532957071
Strap	63.6092326924835	55.3369544074394	-0.200992939440233	0.247903747210379
Strbp	7.64479907337337	17.3833896081469	1.18515893328175	0.000652615066511287
Strn	10.3021482673032	21.1392359376062	1.03697802407396	0.0208262630954272
Strn3	50.7008366814733	36.0321748523403	-0.492723821767315	0.0851051265422184
Strn4	31.099897100693	35.6951927469271	0.198819985299602	0.239609698321619
Sts	4.70552291860612	5.72687288431072	0.283392524575354	0.444274070099055
Stt3a	71.1308809243885	107.67824613698	0.598178880736714	0.00452409506386019
Stt3b	64.7774155165755	73.3774099430639	0.17984507284084	0.333012501616768
Stub1	108.144124579544	165.501555053394	0.613889486193367	0.00415420236738914
Stx11	10.4808872948176	7.19532410622877	-0.542629279946578	0.254560194020734
Stx12	33.624742381588	56.649878639748	0.752549650984948	0.010045651021959
Stx16	7.6133861847229	20.4837298930003	1.42786827528315	0.00317925745551781
Stx17	5.18260610311507	12.3269971407618	1.25007174876776	0.000421459298824879
Stx18	28.2536601466436	46.5410422432967	0.720065744013284	0.00298156591185159
Stx19	0.173613487696146	0.782800683543372	2.17276598340564	0.238280822841657
Stx1a	5.19986634360757	3.36224383882739	-0.629050184533414	0.314635213149504
Stx1b	0.13736934847608	0.695146033594362	2.33925595712079	0.423712588276118
Stx2	24.5816638058214	49.0956748940124	0.998013367667858	0.00516017997304434
Stx3	18.1530134205788	33.4254024320705	0.880735872954477	0.0446602556320156
Stx4	92.4987755794314	134.09810904658	0.535782719864854	0.131394442850004
Stx5	33.602836332792	50.8628277735772	0.598028659954377	0.0266498243233416
Stx6	16.7648377126284	33.0193602869436	0.977873652335037	0.0211300259431919
Stx7	3.52292134690746	3.623435136298	0.0405858031957259	0.6710901668364
Stx8	20.1925732835786	27.8809942664793	0.465457234892655	0.307767694194272
Stxbp1	16.8063376861275	37.0456100832398	1.14029721553286	0.00157256128768648
Stxbp2	13.8404831252093	30.0187742526729	1.11697076550409	0.00371718445837783
Stxbp3	14.6919861889391	22.064622071535	0.586705591686329	0.0223109617690058
Stxbp4	3.97958645150185	12.668257957599	1.67052772720501	0.0208226613007281
Stxbp5	5.75242368463562	11.7645419358501	1.03220330492273	0.0313512284833126
Stxbp6	1.74077379652231	2.17375410553994	0.32046000703369	0.794678644147903
Styx	17.8814589694424	17.6438244156675	-0.0193011440366287	0.943827229459701
Styxl1	1.04865536618283	2.92286137515508	1.4788407835387	0.190301423657668
Sub1	183.736436834347	203.608311974755	0.14815870211177	0.350163830721245
Sucla2	41.1032160425413	55.1028809741718	0.422876470747065	0.0111803651066782
Suclg1	108.919309785329	190.752970182975	0.808445775943267	0.00425425366295356
Suclg2	80.1823097321077	91.8522378141492	0.196030894058559	0.230226780459627
Suco	14.7298222518593	12.4631142532829	-0.241075410539573	0.488113211046819
Sufu	11.1546178597328	16.019363078065	0.522175698159669	0.13863860592239
Sugct	0.522597134126343	1.56682600834422	1.58407386325887	0.0888215991424063
Sugp1	15.3865103410049	27.4399094539942	0.834609655248985	0.0486842693534701
Sugp2	3.08548480037063	4.73171581371869	0.61686624055207	0.015792041211108
Sugt1	66.7077106953129	103.646872627701	0.635751149954611	0.000147700317343157
Sulf1	167.112687347472	54.8498806968819	-1.60726088051794	0.0334628715812051
Sulf2	20.0952119452296	41.1732148182804	1.03485430550944	0.00201413973048309
Sult1a1	4.52197319579494	1.25445425618486	-1.84989257680349	0.097801027659121
Sult6b1	0.102306264952118	0.568038975633437	2.47309542829565	0.392628982777209
Sumf1	28.4995746095963	50.7101118578294	0.831333071265772	0.00843399380347472
Sumf2	22.2238278885138	47.5427816458508	1.09711898375405	0.00658677934252118
Sumo1	112.271550244837	153.999028004089	0.455928851816338	0.00208232171903338
Sumo2	193.478390700047	254.16688379301	0.393603626282388	0.0479108727050732
Sumo3	46.9189979252595	78.593251311834	0.744233234410622	0.00453922676860433
Sun1	50.8264684736357	56.5195966587786	0.153171177309035	0.550525407549339
Suox	0.710540690288587	2.06323453980384	1.53791865477068	0.0588760464040984
Supt16h	32.4324441858343	36.8797398512694	0.185390726262464	0.0794154585869223
Supt20	30.9146542899818	33.4602453170512	0.114157150245016	0.502438207080682
Supt4h1	44.3718268892684	58.7560737750382	0.405094041269137	0.0491709661881584
Supt5h	69.4939610802421	100.420264556376	0.531090910505941	0.0178632744910857
Supt6h	46.4861415671948	57.4917113827015	0.306553292209473	0.0182079973757778
Supt7l	5.23005594934995	10.5454803528532	1.01172652711325	0.00452850405398154
Supv3l1	12.6798894598187	17.3122206589174	0.449248624296028	0.0128020878459768
Surf4	5.79290987883	7.33320677833331	0.340155999431005	0.580013176935903
Surf6	20.0603145154417	12.2180261580984	-0.715332991145226	0.342417049576505
Susd2	0.955780506693906	0.154504056955785	-2.6290346230698	0.349365254582445
Suv39h1	6.70341682328115	2.62612300309256	-1.35196215327744	0.0709056805278211
Suv39h2	1.07005519257358	0.683316081779756	-0.647060225561504	0.384994197627322
Suv420h1	9.11049569216643	9.48111654712244	0.057527417000594	0.70639251618266
Suv420h2	7.11843378597533	11.6592967841619	0.711849020654787	0.0113064181235494
Sv2a	6.08512636396767	31.3945780822775	2.36715629636794	2.12471198782308e-05
Svbp	45.3272018807762	43.9096236991467	-0.0458399333735606	0.766641628293195
Svil	8.45095734894235	11.4180539710851	0.434130098380623	0.154730730157624
Swap70	16.9275737774397	40.7081533717029	1.26594257140982	0.00272262653889563
Swi5	298.12349717191	402.208118047107	0.432032112286785	0.0266683561718879
Swsap1	2.38442564546047	7.8844498865097	1.72536830359993	0.0150590572693197
Swt1	7.75004475903895	7.87136945806553	0.0224100146951923	0.948891605700457
Syap1	54.266924863619	47.7816642433971	-0.183616054014614	0.537245296915442
Syce2	3.78193039252304	2.70438466886751	-0.483822436669505	0.768008426473534
Sycp2	0.562504627002074	0.182675399524513	-1.62258260094854	0.491222957907755
Syde1	60.3573275496095	29.0949506430818	-1.05276013016397	0.0481315735368516
Syde2	6.68134974576723	8.57205521720848	0.359501562251581	0.0698885066963101
Syf2	51.8022565082264	80.4277583036942	0.634678566427389	0.00337531416288417
Sympk	20.7278648610524	39.4984330328864	0.930223905606899	0.00914174898626523
Syn1	1.58983892318842	0.6690394878032	-1.248717335486	0.499918193519846
Sync	17.45049618395	19.7492703748166	0.178531296431153	0.581884372478563
Syncrip	73.8655396274634	58.3178894153279	-0.340962955118234	0.0851283353343251
Syndig1	1.46130224578651	2.54528643239787	0.800573412119484	0.400724971308513
Syne3	2.5918855310726	3.19134107260659	0.300160800051197	0.163901381014977
Syngap1	6.79043820999484	15.2456727678785	1.16682323105747	0.0103299828781876
Syngr1	0.185475540607932	1.62636538084435	3.1323505605025	0.291482105498533
Syngr2	68.2177762319481	94.8657988672971	0.475740332178435	0.139285351200547
Syngr3	0.593670899195663	0.479692578791565	-0.307553276096532	0.794451323585625
Syngr4	1.11943695380962	0.136443700954455	-3.03639558058212	0.366416074108016
Synj1	10.4092921874751	12.208278142317	0.22998776532181	0.426814938345113
Synj2	3.29393372325246	9.61823171958346	1.5459601565077	0.00589424211040722
Synj2bp	12.5282368315396	19.6386376880025	0.648511464412436	0.0197062377402952
Synm	3.38450739568138	5.31859264595724	0.652098674961873	0.121210630482236
Synpo	43.258292122894	74.1247215186996	0.776978072067367	0.0166958601468471
Synpo2	7.67757000135656	9.72049529842234	0.340380065590209	0.443724913148597
Synpo2l	3.62098501234954	0.56416795491095	-2.6821855779629	0.140224300962197
Synrg	11.8085187446293	15.9293839660904	0.431862469826115	0.111567463413489
Sypl1	88.4359690083952	96.4522724185507	0.125181961309513	0.720327074718873
Syt1	0.872297980481486	1.81544319181861	1.05742883185048	0.362662272745884
Syt11	9.58211511061425	20.2973217770936	1.08287332709364	0.00206428028479215
Syt12	3.44051578105663	4.28639466539884	0.31713982965214	0.634663687799324
Syt17	2.31365726956919	12.5022659302605	2.43394252115049	0.00265978810955376
Syt5	6.23664471105751	6.63282201516713	0.0888527393227933	0.736202838869088
Sytl1	1.99523113803684	7.55861321325505	1.92156568045597	0.012726603401589
Sytl4	3.68836363037535	4.29526010029812	0.21976460071068	0.570443994809234
Sytl5	1.27651852991234	0.886418476437313	-0.526154621788009	0.741292438201715
Syvn1	24.5068064878842	38.4230650969167	0.648790113633248	0.011569128619285
Szrd1	48.673727717129	47.3693282257119	-0.0391900565267359	0.812767811870453
Tab1	4.49056017996409	8.9900042362238	1.00142636875628	0.0128201871100366
Tab2	30.439549481269	32.8577719834142	0.110287651002611	0.555112750257592
Tacc1	16.4511368050824	17.6148964772418	0.098608715740622	0.543753786647381
Tacc2	11.5378515856393	20.6338690604106	0.838639755718078	0.00303840116967104
Tacc3	18.3436034083223	7.77814352974874	-1.23777930694793	0.00291084650149828
Taco1	0.652093847627939	4.25929712316158	2.70746386059459	0.00200568424807033
Tada1	13.5596496551631	11.4254786434433	-0.247065298749735	0.389552296022178
Tada2a	6.46357184488659	12.3716477827642	0.936634125576998	0.00347712745488644
Tada2b	7.90665917552021	13.6497730763265	0.787736824656254	0.00342269432859527
Tada3	11.1870263037752	31.0673985126382	1.47357484459802	0.000195649874452019
Taf1	11.166106267539	11.5863568414323	0.0533008121410597	0.86083207616544
Taf10	92.4150600661591	151.201527369486	0.710272833903992	0.00573096152342016
Taf11	12.5645886662451	21.4062585055634	0.768669214499626	0.0487910528158402
Taf12	17.9403131485839	27.9756630186072	0.640967250489267	0.0956906842945664
Taf13	18.2844734434053	24.4554238315106	0.419535387399411	0.104706271138449
Taf15	60.1215087996532	67.3888682203717	0.164629080958999	0.604030937461445
Taf1a	7.5485988342653	6.21931602413421	-0.279452950060164	0.338079939672812
Taf1b	3.64325448714608	3.03152294609055	-0.265185030680131	0.676536998273079
Taf1c	14.5020979342069	10.375376528178	-0.483097928028863	0.0129304696279796
Taf1d	73.6709706038033	22.0772773609927	-1.73853398462321	0.000469614290526107
Taf2	9.98187041599335	13.049862282878	0.3866525018035	0.0378550961769275
Taf3	2.9454230993144	4.20733756839087	0.514432688034081	0.135585639859402
Taf5	3.26776898098085	1.34169546163384	-1.28424874853581	0.258055174508447
Taf5l	19.0205597426936	15.2706332475436	-0.316799813363876	0.666806195883669
Taf6	13.4551318645975	35.0873823625604	1.38279579190273	0.00145619220124068
Taf6l	3.48536600507015	11.4866723102491	1.72057884028389	9.34823606294562e-05
Taf7	12.8877084686422	8.37907357510084	-0.621133116942568	0.136137915139587
Taf8	3.85213501790386	10.1414800654033	1.39653804129811	0.00469305981728926
Taf9	103.031645118531	112.721773870557	0.129678705689	0.335595509689853
Taf9b	1.78598283733511	3.13876604370045	0.8134792810689	0.000508281944386147
Tagln	4770.72754976079	799.069590393504	-2.57781624117233	0.0113099391028885
Tagln2	965.449780872609	766.401472076711	-0.333100885312511	0.137023533348546
Tal2	0.103667224420537	0.10138189342006	-0.0321598284593503	0.817064473888124
Taldo1	136.390273276352	254.472380572013	0.89976831868029	0.00196083716988285
Tamm41	10.7902095086077	16.1485028862579	0.581677542855128	0.127442600975152
Tanc1	8.96956396426415	16.8762934700475	0.911888322113866	0.0333235270824906
Tanc2	2.16188087061524	5.29221260054863	1.29158399295186	0.00815855186966418
Tango2	10.5099653429831	23.9731845658603	1.18966365543671	0.00178384863035038
Tank	11.7588056173168	9.73825029982277	-0.272007040647717	0.420689241966486
Taok1	27.5343860156524	26.2344847614667	-0.0697699823494539	0.749872588008621
Taok2	27.6361882517671	37.478973866504	0.43952280979228	0.0869683130089443
Taok3	5.14639638653641	16.3865963367399	1.67088173713007	0.000886166319585365
Tap1	66.7706175604179	26.6328631710628	-1.32600584966386	0.0164966028998012
Tap2	1.14266230494284	0.849843302251283	-0.42713034115124	0.710217578042461
Tapbp	55.3367155950944	44.2069616284604	-0.323963437698462	0.242158327061685
Tapbpl	23.8617087968962	30.3222203199579	0.345678035801762	0.221238652645149
Tarbp2	10.4745677634168	28.4390237523957	1.44098122948351	0.0140671238664724
Tardbp	143.326460458676	134.321842894427	-0.0936110505060116	0.332312573992407
Tars	102.683694430862	73.7826882493559	-0.476852849073223	0.0529675420619117
Tars2	8.74946535739465	17.560046026955	1.00502985855773	0.00122589170734383
Tarsl2	7.22527071431698	7.48830724218235	0.051587986223697	0.883003738562906
Tas1r1	0.579657304132802	1.64496291943451	1.50478293333339	0.013594514709144
Tas1r3	0.333532857613964	0.446061633867036	0.419414172155822	0.780495453880603
Tasp1	1.08746392647772	1.25482271887177	0.206516010425517	0.791730125962594
Tat	0.103539806707103	0.101280699810484	-0.0318262516458379	0.810826764904828
Tatdn2	19.383036691099	13.0830632942581	-0.567094235973599	0.0703153396353074
Tatdn3	4.93534645654454	5.14271618526317	0.0593791728175574	0.925103242277956
Tax1bp1	83.0699338928527	128.271438331546	0.626801655832854	0.00307642370655771
Tax1bp3	210.038182304126	201.045607511546	-0.0631287994097099	0.754740613559927
Taz	11.3710045361462	24.7070752647077	1.11956452940868	0.00383302118846277
Tbc1d10a	40.0641612137208	23.6970696344053	-0.757603605299949	0.0602706972075169
Tbc1d10b	21.2603824217251	24.5469387721339	0.207375570865706	0.379301358691911
Tbc1d10c	0.172513700351357	0.613734069749267	1.83090273338533	0.395565913147149
Tbc1d14	9.03091875289443	18.7094763876261	1.05082451154175	0.00840081353580247
Tbc1d17	16.0231243520196	50.3281846884365	1.65121107495712	0.000830332703109614
Tbc1d19	7.10623079009023	12.2344600578184	0.783793983349534	0.138047893568198
Tbc1d2	0.629675949777426	2.74473178758971	2.1239837070674	0.0454739177574489
Tbc1d20	46.2716636732448	60.8884320854515	0.396039191962349	0.214701249425891
Tbc1d22b	12.5180286194327	11.2327957103167	-0.156290337566693	0.472785510448749
Tbc1d24	4.51392910627934	3.32015049579552	-0.443135122853351	0.144101705357757
Tbc1d25	3.5714347150279	8.05846321302919	1.17400098677998	0.0239051098389678
Tbc1d2b	11.3747395014062	16.3749251595431	0.525654807118236	0.112253735293894
Tbc1d31	6.23108704796527	9.56394632533404	0.618122161976347	0.263347248653157
Tbc1d5	5.79104429437991	11.9017399145489	1.03927705961238	0.023017356288183
Tbc1d7	1.66834668437188	7.66045380183929	2.19901074565257	0.126551955935163
Tbc1d8	0.496097896418429	1.24952367740022	1.33268149455386	0.14997515327586
Tbc1d9	10.0509246967721	6.47444326976367	-0.634500189643623	0.273331731604321
Tbc1d9b	13.4434977451079	23.9647931269912	0.834007937075899	0.019238909989579
Tbca	289.262804801269	358.571092286007	0.309878359425721	0.0952034314558499
Tbcb	0.859229429802137	1.38879195908064	0.692715186315775	0.404164501437119
Tbcc	35.0031666349333	47.765568089623	0.448485578702434	0.168689080809181
Tbccd1	6.13802685629844	13.3227331837944	1.11804322108356	0.0181903289352834
Tbcd	18.2412896873855	32.214470051852	0.82050112784156	0.00736029589282335
Tbce	35.5568571616798	47.0164092447583	0.403036549840869	0.0115164636231436
Tbcel	2.95995030882617	11.4400901515308	1.95045355961874	0.000568861628604913
Tbck	1.49029215799812	1.74690357022362	0.229204787671536	0.728514453833946
Tbk1	25.7235643419851	19.1464972518304	-0.426010078072764	0.057996406321095
Tbl1x	17.3097124960421	27.7893807138301	0.682951921844091	0.00401864822195962
Tbl1xr1	7.12323138809075	24.0139884022383	1.75327127574799	5.08928486875871e-05
Tbl3	29.6986322019569	28.7995488910251	-0.0443502740702096	0.707031343293097
Tbp	8.79596072225607	10.3894036649695	0.24019978118108	0.411417054692137
Tbpl1	27.8337447161919	45.3243469465095	0.703451213061284	0.00257603208052382
Tbrg1	111.789296743119	154.388522830452	0.46578344325014	0.0249474975977668
Tbrg4	42.3619721334952	25.4586068301165	-0.734616281722488	0.0100546834153956
Tbx1	0.278534406117306	1.11074983895481	1.99560647878248	0.193997236291465
Tbx15	0.129548352222124	0.668158823794771	2.36670041193577	0.394196676302074
Tbx18	9.00197697679063	12.8671265424068	0.515376130090826	0.00584232503108557
Tbx19	0.74027509079983	0.842724305748416	0.18699925104107	0.771084543148127
Tbx2	13.6348935866393	23.7484045732089	0.800527155099884	0.0103069708190425
Tbx21	0.761852173208753	0.111976647088068	-2.76631320276284	0.230081876683321
Tbx3	1.84781928879765	3.43584660136608	0.894841954193802	0.357549418211589
Tbx4	1.1703834216345	0.382704596217028	-1.61267810635624	0.478378919052231
Tbx6	1.7458309156574	0.270319339762387	-2.69117720316602	0.418020346546402
Tbxa2r	2.87854628392208	2.07640561617137	-0.471252114436137	0.271881750086041
Tc2n	1.27017349728173	0.880569301335583	-0.528517118430745	0.69739074064163
Tcaim	2.63354264525935	6.38722220353048	1.27818381954574	0.0199024007618089
Tcea1	50.0695740295288	39.1205402563669	-0.356007887533799	0.396017527603751
Tcea2	11.814773235971	14.3241848442907	0.277861101377838	0.234591750322672
Tcea3	6.50242691275896	26.942888205963	2.05085432867356	0.0472104925018791
Tceal1	4.64374194915233	11.6720123103393	1.32969360039532	0.0634384144037842
Tceal8	180.831565927778	149.509854178494	-0.274405960907036	0.137016563942647
Tceanc	0.639896703373266	0.674633401446258	0.0762647147699798	0.926958483781343
Tceanc2	9.50624000527862	17.2481482640916	0.859494753457893	0.0428841901508718
Tceb1	27.0587463133726	26.1806227080505	-0.0475955855742942	0.844669890980665
Tceb2	235.498373436242	397.129540390151	0.753892584073113	0.0502143916236547
Tceb3	41.0216026518976	42.9405499492387	0.0659568114040198	0.731384134799972
Tcerg1	45.2222436523564	65.4092297550569	0.532461654059228	0.0241486869262829
Tcf12	17.0601677201181	30.0328125929011	0.815907760576454	0.014477960899999
Tcf19	18.6839007166581	12.4643587081873	-0.583987025999611	0.0401331760658168
Tcf20	9.52239963783994	10.2989521361302	0.113100475719429	0.763688158780618
Tcf3	45.2359845362098	58.7981896668309	0.378300865449225	0.0360057962103763
Tcf4	3.82554577679629	7.70257621929779	1.00967546665606	0.0486314978856623
Tcf7l1	30.1210109294463	31.6575945522968	0.0717814480057028	0.717880468812513
Tcf7l2	8.77058237612768	8.77994041116829	0.00153850596801511	0.9956602011898
Tchp	5.19964581095092	11.9537012023143	1.20097212803288	0.00589260727582078
Tcirg1	23.4428510456842	66.7123381831049	1.508805570373	0.000143734207113037
Tcn2	61.9801946221957	72.4170599760863	0.224522321654573	0.297872618331474
Tcof1	25.2355452821605	29.6097861820533	0.230616812276706	0.1992563171
Tcp1	198.709255494601	167.189044028243	-0.249178762036104	0.150776205437939
Tcp11l1	2.99962431185965	13.112942880377	2.12813777291593	0.00746032177833777
Tcp11l2	5.63929668879226	24.4531976154501	2.11643597949449	0.0049895633592352
Tcta	13.2857566555127	38.533738261682	1.53624175742651	0.00146527079226703
Tctex1d2	11.719776943519	21.5097233399098	0.876043856851157	0.0509752087264918
Tctn1	5.28824082360627	11.9965640301012	1.18176147562096	0.00253294534349022
Tctn2	4.21719365791074	9.59604919387596	1.1861572803936	0.00304594200771239
Tdg	32.7738215055251	19.3963694696797	-0.756757264229945	0.0187409654965577
Tdh	0.149108890565603	0.990697334173019	2.73207808966929	0.290647334865873
Tdp1	2.95668312327721	3.37624766802298	0.191441104536209	0.628774171426038
Tdp2	7.90843984104492	18.5174647557151	1.22742157502634	0.000380172887882917
Tdrd3	4.80781148055502	7.17798286458052	0.578198151590436	0.0166879307873953
Tdrd5	1.8090890112397	0.136505269102114	-3.72823484819181	0.29696216897329
Tdrd7	17.5680287347643	19.0280592510958	0.115176103628978	0.523159401166926
Tdrkh	0.293515937741687	0.449091406850672	0.613570274152803	0.596897150013242
Tdrp	6.0631563762107	4.2798893069284	-0.502495547872717	0.526663549471839
Tead1	34.8839321783915	28.8440595430543	-0.274288447137067	0.370072973098825
Tead2	15.8459268421526	27.527879522682	0.79678143647929	0.00480061395724651
Tead3	51.7658204536592	31.3920243332724	-0.721601775464483	0.0575578913006067
Tec	13.6895988379007	37.3677923828647	1.44871516433549	0.00969536523446057
Tecpr1	7.67045185920051	22.1709778864503	1.53128893081127	0.00139680525117521
Tecr	129.555438846731	202.946109692002	0.64752710269208	0.0261273006439692
Tef	5.81532177932416	18.4607637172264	1.6665313104598	0.00098217772909852
Tefm	3.68714557299192	6.7265664909779	0.867365906459652	0.197144841771525
Tek	0.125611126153472	2.11195442540759	4.07154253920398	0.103683020654972
Tekt1	0.352418720477935	1.57213521603492	2.15736283874264	0.018147860398615
Tekt2	0.191346937545345	0.246843121443568	0.367403632089855	0.569109280149406
Ten1	4.7375830543478	14.9432538685967	1.6572711863347	0.074260181498572
Tenm3	21.3934980982719	14.9525379076657	-0.516782024924097	0.121738041827365
Tep1	7.68882285166796	16.7681281283227	1.12488700037063	0.00677919669850754
Tepp	2.5539922208554	1.2676424125438	-1.01060629571423	0.580130465792481
Terf1	7.00950891816701	3.21321541837112	-1.12529566915258	0.0773083784131538
Terf2	14.1058931763982	12.5161357023333	-0.172508813618632	0.696149339191255
Terf2ip	16.9498560611092	13.0839335762742	-0.373476681622004	0.215245671933614
Tert	0.322801188305062	0.937683559557671	1.5384552484906	0.202604192521736
Tes	170.194371725411	154.464378308142	-0.139909157934754	0.295644902000375
Tescl	0.682061040755015	0.113171940214076	-2.59138455686411	0.245019104467122
Tesk1	19.2925217013809	15.4408151704249	-0.321292809436432	0.144109039603481
Tesk2	2.05268719826437	1.87942479870813	-0.127222606924624	0.789160412270306
Tex10	16.6982486206692	12.1088665335926	-0.463632969006081	0.0194765732150726
Tex12	0.111409188399774	0.232226434228713	1.05966397995446	0.395595663056734
Tex261	76.8384753892252	128.220542067302	0.738726614218227	0.0158319923280123
Tex264	49.8562655026928	95.7756735849915	0.941884445671985	0.00530728596918963
Tex30	5.12812722326683	6.92921513750053	0.434259895470932	0.164568228097723
Tex43	0.104308728685428	0.178161208025099	0.772323356047461	0.432652881578159
Tfam	21.132959661522	34.5925905794942	0.710968228485933	0.042124898785089
Tfap2a	10.9238861886024	13.597230677524	0.315826661941363	0.299879393479992
Tfap4	1.37385972848199	5.22963094851442	1.92847442801059	0.0331207099478325
