brd4_unstim	brd4_2	brd4_24	h3k27ac_unstim	h3k27ac_2h	h3k27ac_24h	rna_unstim	rna_2h	rna_24h	brd4_log2_2_v_0	brd4_log2_24_v_0	h3k27ac_log2_2_v_0	h3k27ac_log2_24_v_0	rna_log2_2_v_0	rna_log2_24_v_0
Cyp1b1	14030.0471	14402.49855	22529.3572	32549.57765	44991.3915	48778.56575	30.6384092650482	330.924034820586	120.485212721853	0.0377992603613926	0.683286299463989	0.46701016378754	0.583608515094488	3.43308677743577	1.97544279370153
Zdhhc18	9000.9676	9240.7725	10696.57645	33365.61615	54608.53305	25452.3213	7.53043761878466	20.7228315952457	13.0359881505764	0.0379333626740284	0.248997117060508	0.710764256398681	-0.390564906964652	1.46041553600643	0.791694333557093
Slc29a1	5419.9748	5564.51	9227.0059	16772.5658	25224.38865	24877.29995	4.14239196054713	3.38976711596962	47.5515711949374	0.0379685083922201	0.767576435353785	0.588715900429149	0.568726508009338	-0.28927790978106	3.5209570357604
Bcar1	14398.4308	14783.28455	20758.69305	62800.51585	76104.224	71816.637	40.4210644729099	105.11363148754	59.1841889056243	0.038055253649933	0.527804026262134	0.277200119998913	0.193541687039691	1.3787705548144	0.550104495386154
Myocd	10114.92155	10385.93515	11381.75535	33234.7919	17849.16405	20805.2996	5.33881178778863	4.33179616899668	1.58065559411058	0.0381459917611764	0.170237943705155	-0.896837811998594	-0.675743256877247	-0.30155333065562	-1.75599563374118
Mk1	9363.5219	9614.4835	16051.71295	29399.2512	30072.0175	40960.6016	17.7923243245739	9.30729589561271	31.8210721257784	0.0381580840350164	0.777604084341515	0.0326422500162025	0.478457494731424	-0.934821012403527	0.838727452879891
Rassf4	7780.7577	7989.56425	10434.241	26798.80655	32322.0104	25751.7217	12.1270806761769	9.41768986036818	9.11071658793099	0.0382061673464715	0.423343102208721	0.270348181649474	-0.0574998628229793	-0.364787177373368	-0.41259585931463
Slc10a7	1919.55435	1971.07505	2207.2033	7808.0312	10407.88035	7253.4572	15.1635671089877	15.4326493345979	22.1126971277271	0.0382112999714508	0.201448109751819	0.414645559032436	-0.106290030012428	0.0253765757114968	0.544265828136269
Tomm22	3181.0684	3266.4811	4138.126	5973.5754	7327.18495	6041.0215	93.5028498910772	99.6635679321165	125.916645252384	0.0382258989253774	0.37946618051863	0.294664337143775	0.0161978261867297	0.0920558852406819	0.429386766355429
Gsto1	3910.21625	4015.2532	5059.5071	8482.09045	8934.3147	9097.6645	75.0157326023593	72.338118041423	120.891282758796	0.0382425699653695	0.37174844728645	0.0749372052508424	0.101076365081145	-0.0524371300441526	0.688445118050213
Ephx1	1951.80115	2004.2726	4118.3446	8034.5864	4781.99315	15710.5325	59.8920145700807	56.7831457202125	135.490627018725	0.0382726637791055	1.07725847341004	-0.748611696101245	0.967436416162618	-0.0769008857381985	1.1777574864059
Btg1	10174.62175	10448.2795	10808.6575	19323.51175	23203.1194	18118.2516	352.658112737611	119.665566222488	201.612765084289	0.0382902336783868	0.0872121807308019	0.263961467054525	-0.0929135626286737	-1.5592621522604	-0.806683242863107
Naca	8323.13885	8547.9159	8880.86395	15230.5885	17390.8439	15993.8186	1187.87667900258	1306.6064332015	1359.60084641168	0.0384450089184707	0.0935723269832636	0.191356254194405	0.0705427425265484	0.137439579507824	0.194798096525885
Smc2	731.69205	751.4536	868.0538	3787.2143	3482.10215	3273.99075	18.8832477924441	11.4239180078732	7.26922728574819	0.0384474410798283	0.246547876666011	-0.121178532494906	-0.210086812839183	-0.7250493899903	-1.37723300010831
Uqcc2	2565.8904	2635.2092	4926.621	5137.6683	11941.7674	10012.3333	47.004058162559	68.8768459679277	140.417830481259	0.038457948745183	0.941138942685692	1.21683071893825	0.962592568173605	0.551233760556572	1.57886891858522
Med28	850.81295	873.8321	1163.50475	2518.504	3379.7897	2331.6174	21.958971117327	24.1285745536717	27.6509372566434	0.038514111443817	0.451563203087815	0.42436645841571	-0.11123594925253	0.135932229051273	0.332517924130928
Tmem170a	1824.9963	1874.41465	2613.11435	3119.31155	5665.16325	3418.3093	2.77452716739311	4.30928076472986	3.25751128003566	0.0385465960614351	0.517876719364653	0.860889876894765	0.132055289641503	0.635205168619672	0.231528245009428
Chchd4	8036.0381	8253.6574	10840.0806	25000.30125	21284.13155	30320.006	5.8946534034217	10.0506468496441	5.9805481384427	0.0385491508356175	0.431819174479235	-0.232167253787948	0.278324559744854	0.769809462255452	0.0208707311559655
Rab13	5834.4622	5993.10245	7564.89815	19786.5503	24205.81415	23523.41285	58.1957787096466	58.8986614208636	119.762917616454	0.038703356931471	0.374720979292125	0.290833512684257	0.249577279419531	0.0173203369934294	1.04119485861808
Hax1	3070.53165	3154.08075	4506.9987	14110.75855	22145.179	16344.1525	83.9838940147326	66.1263489441293	113.848995423506	0.0387311221541804	0.55367855995112	0.65019711384034	0.211979025622995	-0.344887434245457	0.438936974397011
Nlrx1	4425.6003	4546.07105	5834.99385	13082.10305	20235.8741	13922.764	7.62358754865884	4.32428869537405	10.4866962047218	0.0387470726423604	0.398857975955886	0.629320684430635	0.0898511649710425	-0.818007226106605	0.460018259918488
Syndig1	819.8775	842.1965	1396.18675	582.34425	615.9035	1261.58725	1.45567977240753	1.46130224578651	2.54528643239787	0.0387485109013319	0.768011651093	0.0808320790681432	1.11529583233138	0.00556158691156172	0.806134999031046
Trib2	3627.3135	3726.0745	6335.4521	7172.4423	15734.256	10284.3509	4.8460803872017	34.3865179850871	17.2696138227759	0.0387550807814634	0.804546134877997	1.13337259975709	0.519914378456884	2.82695279279543	1.83334558052143
Eif3a	5191.7069	5333.2562	6190.4488	12610.0563	18307.7104	12807.8618	107.143436765757	144.619837327912	128.047091765866	0.0388076964711352	0.253835069185101	0.537876659133424	0.0224549291465763	0.432721980352638	0.25713100825439
Spata2	8146.6964	8368.99835	12579.79305	30798.8801	43693.25625	41191.0678	7.43528717069865	8.17749522207411	10.4349859147673	0.0388398182470748	0.626821138747831	0.504532733956685	0.419453632800099	0.137270547275064	0.488968283925308
Rab26	5034.9464	5172.47705	6861.0652	15375.7762	12942.4174	17048.73225	11.4629681443918	8.00046155945941	14.4940796724923	0.0388789189731149	0.446456156352362	-0.24855213164534	0.149005221476626	-0.518825515378315	0.338483075523252
Ube3a	1595.8886	1639.5472	2187.925	5291.0656	8719.1183	5685.68065	8.87913108590713	6.99670602971571	10.1170120646276	0.0389374866079777	0.455203336101334	0.72062394852753	0.103774764073618	-0.343742623633578	0.188292864579992
Kif2a	738.0733	758.28375	704.30055	3103.4853	6336.64915	3309.5944	14.4187058293996	17.5423081376542	18.0480444593767	0.0389737050946692	-0.0675728918862877	1.02983082560412	0.0927651091239863	0.282896904238307	0.323900847445291
Fli1	783.6392	805.15945	987.9355	2096.0899	4787.4388	2231.56565	1.60928521340103	2.71157535851475	1.34645355987691	0.0390849487035236	0.334227287322266	1.19155345003015	0.0903556550808453	0.752711228077036	-0.257255566230383
RGD1311756	3374.97915	3467.87145	5486.1755	10599.28785	10609.0122	13371.93905	6.90103636276953	4.70198110755574	13.0546357938414	0.0391718310210312	0.700922184527883	0.00132299830452709	0.335241348640018	-0.55354429252239	0.919677269105193
Sugct	1864.23735	1915.5521	2150.6798	6037.98855	8939.416	6263.45445	0.363733015556233	0.522597134126343	1.56682600834422	0.0391747133463181	0.206207195773636	0.566112564131545	0.0528905376122832	0.522819329851355	2.10689319311022
Pan2	3489.9925	3586.12505	4108.24425	8604.0218	10094.78575	7132.37185	6.10586062993331	4.5200803217467	5.29356416609738	0.039201860507406	0.23529802156726	0.230527206249418	-0.270629259523362	-0.433846249975466	-0.205955240892711
Syt17	7449.00375	7654.62065	10324.2449	21841.53865	25908.88545	27332.38305	6.57649521353827	2.31365726956919	12.5022659302605	0.0392833934584793	0.470916875287358	0.246372462913875	0.323536758736758	-1.50714377017178	0.926798750978709
Tctn2	1343.68365	1380.7941	1884.62165	2706.3603	3792.66675	3145.40205	7.5820998132132	4.21719365791074	9.59604919387596	0.0393046877865508	0.488081404831709	0.486858692718171	0.216890517039054	-0.8463141755453	0.339843104848302
Senp8	2314.36485	2378.2908	2771.24355	9320.9617	10953.97955	9124.65595	5.99403112791545	2.00043011485766	7.37836870055607	0.0393088108125497	0.259917190008231	0.232904372866436	-0.0307086518105066	-1.58321634707699	0.299775306978376
Zfp597	2713.89015	2788.88185	3678.42515	7310.4251	10914.4532	7298.34535	2.45215396618079	5.66457860680713	1.75376017583587	0.039324490350797	0.438725909105244	0.5782126487765	-0.00238588174846655	1.20791907062409	-0.483598091194142
Gipc2	9307.7628	9565.039	9818.0468	32612.0239	20405.94035	22889.016	1.81738664940928	2.88406925359862	2.24340168726679	0.0393364055337102	0.0770015982407628	-0.676414782776328	-0.510748534730352	0.666240421738204	0.303822576170099
Pdxk	4791.18615	4923.6362	7757.6089	18946.817	28916.4716	27338.6465	3.78768202077643	8.89709035055959	7.77651441571149	0.039341300214387	0.695229177203991	0.609936023819365	0.528986317846217	1.23201838276401	1.03780843586679
Gatad2b	4007.57365	4118.3735	5343.419	18535.77705	24722.68385	19768.2567	7.87612479844964	6.48721086364254	9.10690643797944	0.0393456415207289	0.415034115348698	0.41552277156379	0.0928730534130136	-0.27988763747192	0.209475091157822
Jmjd1c	4132.5859	4246.8434	4950.32335	12302.26055	13407.7858	13412.07415	8.89025347680703	8.35017194702192	14.611816613076	0.0393461033723046	0.260477955904994	0.124147569872106	0.124608928085225	-0.0904186475042277	0.716839093717494
Ccnt2	4484.7936	4608.92985	5262.7776	8952.54135	10701.0825	8769.4112	10.3196575530348	6.41478253194076	10.4196824690102	0.0393902186751536	0.230782838497475	0.257387561945407	-0.0298172972798696	-0.685922834904439	0.013916216137722
Raver1	4663.11625	4792.23765	6128.6876	12324.439	20345.9539	15758.73385	30.1175829462011	36.1489871696722	41.5815918084432	0.0394050579782572	0.394283771552486	0.72321994372243	0.354629647177291	0.263349233256282	0.465338995141347
Tshz3	2607.54265	2679.9109	4481.07295	6716.75955	12021.168	11155.3253	1.50639574323733	3.85402120972457	4.13425047158168	0.0394941854294668	0.781153362926243	0.839739789295496	0.731895295956106	1.35526368288492	1.4565249680853
Os9	1468.96485	1509.74165	2526.02045	2597.62425	3701.34285	3931.91265	69.1573629122295	70.1798643203132	89.596284382353	0.0395018189182554	0.782066443951862	0.510856018557405	0.598038513612922	0.0211743009453471	0.373556046382771
Map2k1	1823.16245	1874.0646	2349.5803	5951.2848	13337.37875	6853.1574	49.0033608904069	107.677484236363	160.904127231717	0.0397275681578098	0.36595995842484	1.16420209053588	0.20356766256859	1.13576400368025	1.71524872720705
Pigy	845.953	869.69455	1061.23535	2777.70645	2880.3271	2470.00545	17.3755269044923	12.8765954841495	19.8363849047473	0.0399312820080091	0.327095221485088	0.0523385161226955	-0.169379917252593	-0.432305525957969	0.191092397223962
Ankrd42	5492.6983	5647.0344	5775.1892	16021.28295	16980.982	14642.79495	4.39870510845722	2.71789729490114	4.93673791794654	0.0399783693516582	0.0723531607423755	0.0839302111927491	-0.129798725335023	-0.69458794550254	0.166479171725434
Sos1	3109.3626	3196.90185	4090.327	5679.03205	8082.64835	7543.7038	7.05285966979661	7.50904841509239	10.3136990183526	0.0400555846017649	0.395597316460774	0.509183028278111	0.409627976646929	0.0904217588442462	0.548281609600042
Adamtsl3	1336.9777	1374.7232	1980.43635	2202.0559	3905.531	2837.07135	1.96031355983041	2.32668419642441	6.07431834959815	0.0401657594443616	0.566842932331863	0.826667619288077	0.365551340944537	0.247190967821332	1.63163808332538
Nrbp1	2954.82315	3038.6111	3049.074	5817.36685	7475.61125	5909.40845	39.3614794770022	49.1586366553009	65.4267082477861	0.0403402559395545	0.0452993786794273	0.361825262294573	0.0226474343286149	0.320660457007865	0.733095239404411
Plce1	5548.44845	5705.7933	7027.33005	15413.8175	10615.86635	11863.4585	1.50926928636555	1.2121297741833	0.722372801819409	0.0403430869765362	0.340892261344361	-0.538002101711713	-0.377699561114239	-0.316306070647933	-1.0630347571087
Snx29	3478.65885	3577.3262	4787.11805	9400.8802	7331.11795	11500.78345	3.71711692163505	3.67937168634019	9.08958112866091	0.0403504754355701	0.460626181604036	-0.358762624796263	0.290864395903302	-0.0147246455375909	1.29002974406509
Foxj3	1326.177	1363.81125	1552.27635	4613.7949	7502.13025	5124.76115	11.0242165348488	15.8622446555381	15.1573098754934	0.0403706512079545	0.227112082215521	0.701346438512999	0.151530894031497	0.524920809808842	0.459337595741117
Lrrc46	3195.28125	3286.08205	4613.9833	6420.9959	8079.5402	8864.16715	0.184182893119557	1.82825405165251	0.385492539949095	0.0404255799241788	0.530069858907574	0.331476115225216	0.465188008786043	3.31125558377433	1.06556387103355
Cltb	2092.4348	2151.96355	2731.12	5959.0284	9434.9291	6325.435	103.854897104244	162.216090863584	114.215469427583	0.0404709724215859	0.38431003537311	0.662934553371294	0.0860875741430007	0.64334768768918	0.137188817955005
Fam219a	706.4157	726.5143	918.4271	1516.1817	3789.3518	1859.2204	5.33126851472891	9.52163738869672	12.086572768859	0.0404737876835224	0.378647805141211	1.3215084273791	0.294255146493335	0.836730841256963	1.18085446461337
Cyp20a1	1649.3633	1696.3435	2119.3295	5228.5293	6981.3642	4766.589	56.14566738324	52.2528824506502	73.173682267508	0.0405191254801451	0.361698694665703	0.417103778201316	-0.133447962825239	-0.1036640743925	0.382150162550063
Rfc2	7135.7636	7339.28845	10196.95195	16678.9912	25000.5645	18138.57185	11.5602444166723	6.64837555489184	10.7494529480533	0.040572378237778	0.514998243210179	0.583928638072191	0.121028836483362	-0.798098116070075	-0.104908659582371
Fos	7231.27595	7437.69725	11377.91805	19781.1675	16795.3826	24955.9637	1.1576091009048	9.11155203468943	4.96874027627979	0.0406057930743433	0.653914458536384	-0.236062916959733	0.335257038454793	2.97654865012058	2.10173196273962
Stx16	2151.8658	2213.40545	2779.332	4740.3332	6963.60995	5758.37345	14.2676462097272	7.6133861847229	20.4837298930003	0.0406796394060649	0.369150071550585	0.554846925806329	0.280672885265247	-0.906137182248456	0.521731093034697
Rpl35a	10354.025	10650.98075	13844.29105	18312.9249	23217.58005	19640.6567	0.111117919489345	0.301323650154663	0.117770112405485	0.0407945742373759	0.419099470134119	0.342355375466147	0.100980934432769	1.43922241851522	0.0838819672937192
Rps12	3329.37075	3425.4467	3956.6322	10362.72175	10840.4576	8522.98245	100.408738315049	84.7822899571184	81.7608824652839	0.0410426027731017	0.249023427560379	0.065022683346351	-0.281972707364787	-0.244049989791002	-0.296402155968595
Lmnb1	9641.54325	9920.84105	14223.65475	20960.7423	24806.5396	32421.1727	31.3909285947583	37.0713371524243	12.3536067084711	0.0411983454393638	0.560956219748743	0.2430306907115	0.629246466118337	0.239956446870386	-1.34541540016882
Mrrf	2404.2818	2473.9922	2510.536	10841.18585	12174.80215	7630.54025	7.58768129053483	4.71696873331276	7.87986454887106	0.0412349510710168	0.0623894120537436	0.167375754807033	-0.506665462712267	-0.685799043809352	0.0545117489273101
Rbm18	2410.76765	2480.73365	2512.737	10861.6303	12193.97215	7646.01115	23.9880640620747	36.5243269889031	33.1318968151042	0.0412742345197827	0.0597670663634879	0.166927492275351	-0.506461454706788	0.606540958872045	0.465904069928682
Dbndd1	18373.4363	18906.73575	29982.8753	10504.80355	26520.7399	20829.83375	0.17358010180993	0.120553673156903	0.767922742348171	0.0412788309719669	0.706517269237864	1.3360718431767	0.987602142315101	-0.525925966115895	2.14535959915358
Crtc2	5746.7298	5913.84845	7250.96145	21653.3422	27751.8945	24390.4073	22.5138720962859	27.4047740277109	31.6774655862233	0.0413560549416356	0.335431085636754	0.35799653872062	0.171724127610597	0.283613035552237	0.492642711456239
Kmt2e	15628.22495	16082.9745	17287.07965	59661.5128	80416.33655	55655.5492	22.3068215622651	15.5904337400373	31.0834000044763	0.0413803268137336	0.145540244759413	0.430688054498654	-0.100275019367757	-0.516823896890755	0.478659356531123
Snx18	7389.60105	7604.65465	9298.20325	25675.58835	34379.21275	26056.20725	29.8995561350968	93.8942365832974	36.2132520426775	0.0413862541506145	0.331455483950355	0.421139172967431	0.0212297640931087	1.65091253759413	0.276393672851926
Acsl5	4220.9741	4343.8139	6258.4258	15720.6654	18898.16225	13737.09755	85.7863106832391	87.6898454376109	96.7938716157285	0.0413863188423438	0.568223840608676	0.265583663472389	-0.194585067291678	0.0316623383706727	0.174168259341095
Ggct	7251.3602	7462.5966	8390.3087	21245.03415	25763.2208	19696.8465	10.8027053678638	31.3696850985719	26.2473307383045	0.0414260623161447	0.210472252695469	0.27818730117033	-0.109160992551603	1.53797838895763	1.28077805525342
Gls2	4224.3253	4347.47915	5393.8106	7153.22115	7037.4252	8641.05305	8.90691261151111	6.50967125143928	5.75434205574443	0.0414581728553323	0.352583927508359	-0.0235453617483667	0.272614093701497	-0.452340752506804	-0.630274457540403
Rnf26	8127.1973	8364.4259	11942.0531	26955.06	29244.42875	33331.279	22.816341691085	13.3163155996154	24.1574654265126	0.0415086046825976	0.555221065341406	0.117605687368661	0.306320557224208	-0.776872524262904	0.0824016042492284
Gpt2	2860.7717	2944.4221	4470.57875	10943.5311	11504.4276	14661.32095	5.57940839306966	5.94274682516924	19.9188723549237	0.0415801349928504	0.644057241272163	0.0721108832327371	0.421936771531374	0.0910177646414456	1.83595191545392
Ppp6r2	5593.6216	5757.29365	7697.5243	17525.09615	21659.87155	21284.37855	12.0878255291776	8.94413417422641	17.6928269867569	0.0416081376123802	0.460611855674143	0.305602327840912	0.280372608204253	-0.43454100663266	0.549609839965899
Dync1i2	3176.0202	3269.00215	2643.9364	9947.0119	11219.35805	7228.4305	84.0132305353207	99.1374261350637	106.054382481781	0.0416302376731252	-0.264532615109044	0.173655022379675	-0.460580771967711	0.23881325952512	0.336115789766707
